Timestamp,SourceIP,SourcePort,DestinationIP,DestinationPort,FlowBytess,FlowPacketss,Label
05/07/2017 08:49,172.217.10.78,443,192.168.10.16,45722,0,99.76555096,BENIGN
05/07/2017 08:49,23.194.181.198,443,192.168.10.16,45210,2327.502065,225.2421353,BENIGN
05/07/2017 08:49,23.194.181.198,443,192.168.10.16,45212,4050.169846,391.9519206,BENIGN
05/07/2017 08:49,23.194.181.198,443,192.168.10.16,45214,3140.512613,303.9205754,BENIGN
05/07/2017 08:49,23.194.181.198,443,192.168.10.16,45208,2608.54931,252.4402558,BENIGN
05/07/2017 08:49,192.168.10.16,48126,50.63.243.230,80,40612.65716,105.5265776,BENIGN
05/07/2017 08:49,192.168.10.16,48128,50.63.243.230,80,40442.55626,135.1087626,BENIGN
05/07/2017 08:49,192.168.10.16,48126,50.63.243.230,80,0,933.2711153,BENIGN
05/07/2017 08:49,192.168.10.16,48188,172.217.6.206,443,24889.46835,34.31049079,BENIGN
05/07/2017 08:49,192.168.10.14,49560,64.4.54.18,443,25938.82128,52.80704657,BENIGN
05/07/2017 08:49,172.217.6.206,443,192.168.10.16,48188,0,1322.168356,BENIGN
05/07/2017 08:47,192.168.10.3,60869,192.168.10.1,53,1875.558202,29.77076511,BENIGN
05/07/2017 08:49,192.168.10.16,55440,172.217.12.206,443,25520.43605,95.9794705,BENIGN
05/07/2017 08:49,172.217.12.206,443,192.168.10.16,55440,5348.243588,486.2039626,BENIGN
05/07/2017 08:49,192.168.10.16,45696,199.96.57.6,443,35643.47542,83.41407388,BENIGN
05/07/2017 08:49,192.168.10.16,45696,199.96.57.6,443,0,207.1966296,BENIGN
05/07/2017 08:49,192.168.10.25,49171,192.168.10.50,139,85056.64449,1183.839837,BENIGN
05/07/2017 08:49,192.168.10.25,49171,192.168.10.50,139,0,169.2047377,BENIGN
05/07/2017 08:49,192.168.10.16,48124,50.63.243.230,80,2506.163153,6.507100176,BENIGN
05/07/2017 08:49,192.168.10.16,36544,172.217.11.2,443,13910.8577,55.17748759,BENIGN
05/07/2017 08:49,192.168.10.16,48124,50.63.243.230,80,0,517.8663905,BENIGN
05/07/2017 08:49,172.217.11.2,443,192.168.10.16,36544,9421.841542,856.5310493,BENIGN
05/07/2017 08:49,192.168.10.16,48192,50.63.243.230,80,40131.58874,104.1992289,BENIGN
05/07/2017 08:49,192.168.10.16,48192,50.63.243.230,80,0,245.0379809,BENIGN
05/07/2017 08:47,192.168.10.3,61329,192.168.10.1,53,936.6913719,11.70864215,BENIGN
05/07/2017 08:49,192.168.10.16,43278,54.241.242.218,443,17075.09402,51.32560028,BENIGN
05/07/2017 08:49,192.168.10.16,38738,173.194.204.155,443,16619.92469,81.07280338,BENIGN
05/07/2017 08:49,192.168.10.16,43278,54.241.242.218,443,0,119.760479,BENIGN
05/07/2017 08:49,172.217.11.2,443,192.168.10.16,36544,137.1695072,45.72316907,BENIGN
05/07/2017 08:49,192.168.10.16,38742,173.194.204.155,443,15826.08637,64.5685293,BENIGN
05/07/2017 08:49,192.168.10.16,38740,173.194.204.155,443,16857.97144,88.34137544,BENIGN
05/07/2017 08:49,192.168.10.16,38736,173.194.204.155,443,15886.04996,77.52093783,BENIGN
05/07/2017 08:49,173.194.204.155,443,192.168.10.16,38738,0,486.1448712,BENIGN
05/07/2017 08:49,173.194.204.155,443,192.168.10.16,38742,8043.875686,731.261426,BENIGN
05/07/2017 08:49,173.194.204.155,443,192.168.10.16,38736,0,345.5723542,BENIGN
05/07/2017 08:49,173.194.204.155,443,192.168.10.16,38740,0,336.2192149,BENIGN
05/07/2017 08:49,192.168.10.16,48720,157.240.18.35,443,31793.14275,102.8904296,BENIGN
05/07/2017 08:49,192.168.10.16,48718,157.240.18.35,443,31744.77705,86.95033555,BENIGN
05/07/2017 08:49,192.168.10.16,36562,172.217.10.66,443,24248.37277,92.98481248,BENIGN
05/07/2017 08:49,192.168.10.16,48722,157.240.18.35,443,35560.3296,148.4036013,BENIGN
05/07/2017 08:49,157.240.18.35,443,192.168.10.16,48718,51931.33047,1180.257511,BENIGN
05/07/2017 08:49,157.240.18.35,443,192.168.10.16,48720,58337.50626,1001.502253,BENIGN
05/07/2017 08:49,172.217.10.66,443,192.168.10.16,36562,5266.703411,367.444424,BENIGN
05/07/2017 08:49,157.240.18.35,443,192.168.10.16,48722,15400000,800000,BENIGN
05/07/2017 08:49,192.168.10.16,39198,199.59.148.12,443,15647.91688,56.53870074,BENIGN
05/07/2017 08:49,192.168.10.16,43268,54.241.242.218,443,138082.3883,148.8298558,BENIGN
05/07/2017 08:49,192.168.10.16,43268,54.241.242.218,443,0,242.9543246,BENIGN
05/07/2017 08:49,199.59.148.12,443,192.168.10.16,39198,41960.89082,1629.549158,BENIGN
05/07/2017 08:49,192.168.10.16,38604,172.217.10.36,443,25497.41994,102.9736502,BENIGN
05/07/2017 08:49,172.217.10.36,443,192.168.10.16,38604,3621.101144,329.1910131,BENIGN
05/07/2017 08:49,172.217.10.36,443,192.168.10.16,38604,139.0643288,46.35477628,BENIGN
05/07/2017 08:47,192.168.10.19,123,138.236.128.36,123,2.780906499,0.057935552,BENIGN
05/07/2017 08:47,192.168.10.19,123,38.126.113.10,123,2.819903886,0.058747998,BENIGN
05/07/2017 08:47,192.168.10.17,123,91.189.91.157,123,2.907426319,0.060571382,BENIGN
05/07/2017 08:47,192.168.10.8,123,192.168.10.3,123,5.999140623,0.124982096,BENIGN
05/07/2017 08:48,192.168.10.9,14023,52.38.5.243,443,181.8666071,0.555417645,BENIGN
05/07/2017 08:49,192.168.10.16,43344,54.241.242.218,443,43178.07464,68.93399026,BENIGN
05/07/2017 08:49,192.168.10.16,43336,54.241.242.218,443,25435.52709,60.97209849,BENIGN
05/07/2017 08:49,192.168.10.16,43342,54.241.242.218,443,6548.16301,51.53328707,BENIGN
05/07/2017 08:49,192.168.10.16,43344,54.241.242.218,443,0,254.7554348,BENIGN
05/07/2017 08:49,192.168.10.16,43336,54.241.242.218,443,0,643.9150032,BENIGN
05/07/2017 08:49,192.168.10.16,43338,54.241.242.218,443,17246.76415,48.64012452,BENIGN
05/07/2017 08:49,192.168.10.16,43338,54.241.242.218,443,0,1235.584843,BENIGN
05/07/2017 08:49,192.168.10.16,43346,54.241.242.218,443,8832.790853,37.53936112,BENIGN
05/07/2017 08:49,192.168.10.16,43340,54.241.242.218,443,14910.32591,40.40738728,BENIGN
05/07/2017 08:49,192.168.10.16,43346,54.241.242.218,443,0,512.295082,BENIGN
05/07/2017 08:49,192.168.10.16,43340,54.241.242.218,443,0,893.6550492,BENIGN
05/07/2017 08:49,192.168.10.16,40776,23.203.114.64,443,915.8672076,2.675366721,BENIGN
05/07/2017 08:49,192.168.10.16,40774,23.203.114.64,443,915.8204913,3.031927625,BENIGN
05/07/2017 08:49,192.168.10.16,44226,52.84.141.58,443,713.1389002,2.664943573,BENIGN
05/07/2017 08:49,23.203.114.64,443,192.168.10.16,40776,109974.4246,10230.17903,BENIGN
05/07/2017 08:49,23.203.114.64,443,192.168.10.16,40774,221556.8862,17964.07186,BENIGN
05/07/2017 08:47,192.168.10.3,60365,192.168.10.1,53,8113.756505,81.95713642,BENIGN
05/07/2017 08:49,192.168.10.14,49555,64.4.54.18,443,35504.35046,29.01387475,BENIGN
05/07/2017 08:49,192.168.10.16,48256,199.15.212.234,443,1214.879752,3.89782041,BENIGN
05/07/2017 08:49,192.168.10.16,48256,199.15.212.234,443,1081632.653,40816.32653,BENIGN
05/07/2017 08:47,192.168.10.3,60340,192.168.10.1,53,8418.083924,85.46278096,BENIGN
05/07/2017 08:47,192.168.10.3,60627,192.168.10.1,53,4191.665982,82.18952905,BENIGN
05/07/2017 08:49,192.168.10.16,40904,23.45.197.201,443,801.410813,2.812625689,BENIGN
05/07/2017 08:49,192.168.10.16,52362,72.247.71.166,443,960.2113585,3.174561084,BENIGN
05/07/2017 08:49,192.168.10.16,58680,169.54.129.32,443,709.9057843,2.235337027,BENIGN
05/07/2017 08:49,192.168.10.16,58682,169.54.129.32,443,711.3969366,2.607896599,BENIGN
05/07/2017 08:49,192.168.10.16,44986,52.84.143.188,80,0,1.059992202,BENIGN
05/07/2017 08:49,192.168.10.16,44990,52.84.143.188,80,0,1.060001003,BENIGN
05/07/2017 08:49,192.168.10.16,52352,34.198.47.156,443,925.9145601,2.55730407,BENIGN
05/07/2017 08:49,192.168.10.16,48254,199.15.212.234,443,954.7519148,2.855521209,BENIGN
05/07/2017 08:49,192.168.10.16,36060,34.206.223.3,443,899.983233,2.650907903,BENIGN
05/07/2017 08:49,192.168.10.16,40454,52.208.159.105,443,892.8484969,2.790151553,BENIGN
05/07/2017 08:49,192.168.10.16,37042,216.58.219.206,80,0,0.692888573,BENIGN
05/07/2017 08:49,72.247.71.166,443,192.168.10.16,52362,31000000,2000000,BENIGN
05/07/2017 08:49,199.15.212.234,443,192.168.10.16,48254,0,500000,BENIGN
05/07/2017 08:49,34.206.223.3,443,192.168.10.16,36060,15500000,1000000,BENIGN
05/07/2017 08:49,192.168.10.16,52352,34.198.47.156,443,1321428.571,107142.8571,BENIGN
05/07/2017 08:49,23.45.197.201,443,192.168.10.16,40904,10300000,666666.6667,BENIGN
05/07/2017 08:49,52.208.159.105,443,192.168.10.16,40454,31000000,2000000,BENIGN
05/07/2017 08:44,192.168.10.3,60954,192.168.10.1,53,825.4761634,7.573175811,BENIGN
05/07/2017 08:49,192.168.10.16,54502,178.255.83.1,80,24485.48414,132.0480655,BENIGN
05/07/2017 08:49,192.168.10.16,54500,178.255.83.1,80,24481.78955,132.0281409,BENIGN
05/07/2017 08:49,192.168.10.16,54502,178.255.83.1,80,0,262.6740215,BENIGN
05/07/2017 08:49,192.168.10.16,54500,178.255.83.1,80,0,264.8305085,BENIGN
05/07/2017 08:49,192.168.10.16,48310,50.63.243.230,80,39916.4333,118.5343231,BENIGN
05/07/2017 08:49,192.168.10.16,48310,50.63.243.230,80,0,682.5938567,BENIGN
05/07/2017 08:44,192.168.10.3,61833,192.168.10.1,53,1699.950832,10.46123589,BENIGN
05/07/2017 08:49,192.168.10.16,54498,178.255.83.1,80,3696.247085,22.78118388,BENIGN
05/07/2017 08:49,192.168.10.16,54496,178.255.83.1,80,3677.720607,19.83362423,BENIGN
05/07/2017 08:49,192.168.10.16,54496,178.255.83.1,80,0,491.5212583,BENIGN
05/07/2017 08:49,192.168.10.5,49279,23.194.182.93,80,1624.387471,33.84140564,BENIGN
05/07/2017 08:49,192.168.10.16,37114,216.58.219.206,80,0,0.717623432,BENIGN
05/07/2017 08:49,192.168.10.16,37122,216.58.219.206,80,0,0.720429823,BENIGN
05/07/2017 08:49,192.168.10.16,45754,23.50.75.27,80,0,0.682001121,BENIGN
05/07/2017 08:49,192.168.10.16,36558,104.244.43.176,443,826.4164374,2.515180462,BENIGN
05/07/2017 08:49,192.168.10.16,51674,52.216.224.232,443,614.1568437,3.522888205,BENIGN
05/07/2017 08:49,192.168.10.16,51672,52.216.224.232,443,613.6059601,3.942732252,BENIGN
05/07/2017 08:49,104.244.43.176,443,192.168.10.16,36558,7750000,500000,BENIGN
05/07/2017 08:49,192.168.10.14,49572,40.77.228.69,443,30395.34012,62.44090414,BENIGN
05/07/2017 08:42,192.168.10.3,62435,192.168.10.1,53,2465.27569,30.06433768,BENIGN
05/07/2017 08:49,192.168.10.14,49574,23.15.4.8,443,56395.43811,153.5519355,BENIGN
05/07/2017 08:49,23.15.4.8,443,192.168.10.14,49574,567924.5283,7547.169811,BENIGN
05/07/2017 08:47,192.168.10.19,123,192.154.108.74,123,2.820684461,0.05876426,BENIGN
05/07/2017 08:49,192.168.10.14,49576,64.4.54.18,443,19356.53109,36.72468292,BENIGN
05/07/2017 08:49,192.168.10.14,49577,40.77.228.69,443,32780.11875,68.03677615,BENIGN
05/07/2017 08:49,192.168.10.16,43348,54.241.242.218,443,133.1916483,1.990636048,BENIGN
05/07/2017 08:49,192.168.10.16,37152,52.24.49.107,443,614.1741243,2.465855389,BENIGN
05/07/2017 08:49,192.168.10.16,43350,54.241.242.218,443,1053.669406,2.716576331,BENIGN
05/07/2017 08:49,52.24.49.107,443,192.168.10.16,37152,15500000,1000000,BENIGN
05/07/2017 08:49,54.241.242.218,443,192.168.10.16,43348,97484.27673,9433.962264,BENIGN
05/07/2017 08:49,54.241.242.218,443,192.168.10.16,43350,10300000,666666.6667,BENIGN
05/07/2017 08:49,192.168.10.14,49579,40.77.228.69,443,33310.92525,65.47816521,BENIGN
05/07/2017 08:49,192.168.10.14,49580,64.4.54.18,443,24767.19907,50.35348144,BENIGN
05/07/2017 08:49,192.168.10.16,46664,209.197.3.19,443,960.0092744,3.409697395,BENIGN
05/07/2017 08:49,192.168.10.16,48508,54.214.46.149,443,950.2195302,3.233980383,BENIGN
05/07/2017 08:49,192.168.10.16,42250,54.214.26.58,443,860.9438586,2.931312957,BENIGN
05/07/2017 08:49,54.214.46.149,443,192.168.10.16,48508,15500000,1000000,BENIGN
05/07/2017 08:49,54.214.26.58,443,192.168.10.16,42250,10300000,666666.6667,BENIGN
05/07/2017 08:49,192.168.10.16,48508,54.214.46.149,443,66.57383315,16.64345829,BENIGN
05/07/2017 08:46,192.168.10.16,8612,192.168.10.255,8612,42662.45309,2370.136283,BENIGN
05/07/2017 08:46,192.168.10.16,8612,192.168.10.255,8610,42637.1891,2368.732728,BENIGN
05/07/2017 08:49,192.168.10.16,36552,104.244.43.176,443,533.6696785,1.66526882,BENIGN
05/07/2017 08:49,192.168.10.16,36552,104.244.43.176,443,0,11695.90643,BENIGN
05/07/2017 08:47,192.168.10.17,123,91.189.89.198,123,2.904878176,0.060518295,BENIGN
05/07/2017 08:49,192.168.10.16,54930,173.241.242.143,443,627.0306293,2.33717487,BENIGN
05/07/2017 08:49,192.168.10.16,45892,23.50.75.27,80,0,0.685231061,BENIGN
05/07/2017 08:49,192.168.10.16,48312,50.63.243.230,80,0,0.69462208,BENIGN
05/07/2017 08:49,192.168.10.16,45282,104.196.116.189,443,1079.936233,2.68182209,BENIGN
05/07/2017 08:49,192.168.10.16,45890,23.50.75.27,80,0,0.685246556,BENIGN
05/07/2017 08:49,192.168.10.16,34690,208.185.50.90,443,569.5817832,2.379631443,BENIGN
05/07/2017 08:49,192.168.10.16,56208,52.2.156.182,443,960.0521753,3.039271319,BENIGN
05/07/2017 08:49,192.168.10.16,47782,68.67.178.111,443,868.3469143,2.33202701,BENIGN
05/07/2017 08:49,173.241.242.143,443,192.168.10.16,54930,82300000,666666.6667,BENIGN
05/07/2017 08:49,173.241.242.143,443,192.168.10.16,54930,599.0176111,54.45614647,BENIGN
05/07/2017 08:49,192.168.10.16,54930,173.241.242.143,443,1012.583248,8.004610656,BENIGN
05/07/2017 08:47,192.168.10.19,123,198.55.111.50,123,2.778805638,0.057891784,BENIGN
05/07/2017 08:49,192.168.10.16,54930,173.241.242.143,443,506.2693353,4.002129133,BENIGN
05/07/2017 08:49,192.168.10.14,49570,52.84.145.84,443,809.1994109,2.562004954,BENIGN
